소재지,가맹점번호,가맹점명,세부주소
성남시분당구,50505031,에너지약국,경기  성남시  분당구  분당로
성남시분당구,50529643,마운트피스가,경기  성남시  분당구  정자동
성남시분당구,50546886,샤넬미용실,경기  성남시  분당구  수내동
성남시분당구,50573351,파파스가든,경기  성남시  분당구  금곡동
성남시분당구,50614965,마고,경기  성남시  분당구  수내동
성남시분당구,50635937,(주)늘푸른교육,경기  성남시  분당구  서현동
성남시분당구,50880947,엘지기획,경기  성남시  분당구  정자동
성남시분당구,50985795,주식회사  제이앤하이,경기 성남시 분당구 구미동
성남시분당구,51012763,이니시스-신한캠퍼스,경기  성남시  분당구  대왕판교로
성남시분당구,51085462,오삼문구,경기  성남시  분당구  분당동
성남시분당구,51109270,골프존스카이,경기  성남시  분당구  구미동
성남시분당구,51204857,SOM  Dress&party,경기  성남시  분당구  정자동
성남시분당구,51255602,마농의샘,경기  성남시  분당구  수내동
성남시분당구,51337889,이니시스-티켓팅,경기  성남시  분당구  대왕판교로
성남시분당구,51523157,푸드스페이스다정,경기 성남시 분당구 금곡동
성남시분당구,51563278,아모레  카운셀러,경기  성남시  분당구  야탑동
성남시분당구,51576502,서현자동차서비스(주),경기  성남시  분당구  서현동
성남시분당구,51763563,자연머리방,경기  성남시  분당구  정자동
성남시분당구,51763688,(주)까사미아,경기  성남시  분당구  서현동
성남시분당구,51766137,행복야채,경기  성남시  분당구  내정로
성남시분당구,51785087,세신종합화장품,경기  성남시  분당구  야탑동
성남시분당구,51987824,카페그레코,경기  성남시  분당구  서현동
성남시분당구,52000502,"강주희  언어,논술",경기  성남시  분당구  이매동
성남시분당구,52020229,이지로하스,경기  성남시  분당구  구미동
성남시분당구,52079480,안데르센과자점,경기  성남시  분당구  정자동
성남시분당구,52174620,메이빌,경기  성남시  분당구  서현동
성남시분당구,52228590,미금행복  요양보호사교육원,경기  성남시  분당구  구미동
성남시분당구,52362910,아름사,경기  성남시  분당구  야탑동
성남시분당구,52397429,클루서현점,경기  성남시  분당구  서현동
성남시분당구,52408317,렐라,경기  성남시  분당구  서현동
성남시분당구,52465051,153축산물공판장,경기  성남시  분당구  서현동
성남시분당구,52507407,수리울,경기  성남시  분당구  고기로
성남시분당구,52521952,르보땅,경기  성남시  분당구  수내동
성남시분당구,52653391,캘리인뉴욕,경기  성남시  분당구  정자동
성남시분당구,52656766,(주)까사미아  상암행신,경기  성남시  분당구  서현동
성남시분당구,52656808,(주)까사미아  상암행신점(무이자),경기  성남시  분당구  서현동
성남시분당구,52664612,시얌웰빙,경기  성남시  분당구  수내동
성남시분당구,52686938,이일공구,경기  성남시  분당구  동판교로
성남시분당구,52833985,㈜농협하나로유통 성남농산물 종합유통센터,경기  성남시  분당구  구미동
성남시분당구,52850070,닭이봉춘천닭갈비,경기  성남시  분당구  금곡동
성남시분당구,52850906,차이나브릿지어학원,경기  성남시  분당구  정자동
성남시분당구,52935830,서순교  꽃갤러리,경기  성남시  분당구  구미동
성남시분당구,52961489,(주)아발론교육,경기  성남시  분당구  서현동
성남시분당구,52962404,(주)아발론교육,경기  성남시  분당구  정자동
성남시분당구,52976081,제이앤제이아카데미,경기  성남시  분당구  백현동
성남시분당구,53077301,(주)아발론교육,경기  성남시  분당구  정자동
성남시분당구,53141917,강남상사,경기  성남시  분당구  대왕판교로
성남시분당구,53160750,CHAN  통상,경기  성남시  분당구  야탑동
성남시분당구,53201422,크린토피아,경기  성남시  분당구  수내동
성남시분당구,53236816,KT농구단<(주)케이티>,경기  성남시  분당구  정자동
성남시분당구,53237608,(주)에이치모터스,경기  성남시  분당구  백현동
성남시분당구,53406922,최가네철물상사,경기  성남시  분당구  야탑동
성남시분당구,53447645,한정식,경기  성남시  분당구  야탑동
성남시분당구,53465076,(주)해밀,경기  성남시  분당구  구미동
성남시분당구,53465423,우성세탁소,경기  성남시  분당구  정자동
성남시분당구,53511077,컨스크레이티드미디어,경기  성남시  분당구  운중동
성남시분당구,53522405,크린토피아  로얄팰리스점,경기  성남시  분당구  정자동
성남시분당구,53540597,비아이에스어학원,경기  성남시  분당구  수내동
성남시분당구,53626966,김민우  사회교습소,경기  성남시  분당구  서현동
성남시분당구,53630265,대교인터내셔날,경기  성남시  분당구  정자동
성남시분당구,53652335,21세기  분당종로약국,경기  성남시  분당구  야탑동
성남시분당구,53652467,동아(매일)일보서현독자센터,경기  성남시  분당구  서현동
성남시분당구,53706818,한별유치원,경기  성남시  분당구  금곡동
성남시분당구,53720264,(주)와이비엠넷,경기  성남시  분당구  대왕판교로
성남시분당구,53840724,창조세무회계사무소,경기  성남시  분당구  야탑동
성남시분당구,53870200,로만,경기  성남시  분당구  정자동
성남시분당구,53947495,와인친구  분당지점,경기  성남시  분당구  야탑동
성남시분당구,53962668,(주)링크스휘트니스코리아,경기  성남시  분당구  정자동
성남시분당구,53970414,플러스양파,경기  성남시  분당구  수내동
성남시분당구,54040720,한양정보통신,경기  성남시  분당구  야탑동
성남시분당구,54106232,이니시스_티켓오프,경기  성남시  분당구  대왕판교로
성남시분당구,54197397,(주)그린하베스트,경기  성남시  분당구  구미동
성남시분당구,54198601,미금문고,경기  성남시  분당구  금곡동
성남시분당구,54234596,떡마을,경기  성남시  분당구  이매동
성남시분당구,54255435,홍두께  손칼국수,경기  성남시  분당구  서현동
성남시분당구,54312764,성남시청-성남시시설관리공단,경기  성남시  분당구  야탑동
성남시분당구,54313804,(주)아데나가든,경기  성남시  분당구  정자동
성남시분당구,54363908,진영유치원,경기  성남시  분당구  분당동
성남시분당구,54390562,신가네가마솥족발보쌈,경기  성남시  분당구  구미동
성남시분당구,54412762,(주)커피빈코리아분당차병원저,경기  성남시  분당구  야탑동
성남시분당구,54445663,블루엠수학보습학원,경기 성남시 분당구 정자동
성남시분당구,54556238,알렌느헤어,경기  성남시  분당구  서현동
성남시분당구,54705793,이모밥줘잉,경기  성남시  분당구  서현동
성남시분당구,54728522,(주)한컴시큐어,경기  성남시  분당구  대왕판교로
성남시분당구,54978879,첼로,경기  성남시  분당구  서현동
성남시분당구,55072037,위너잉글리쉬보습학원,경기  성남시  분당구  서현동
성남시분당구,55141022,씨즐티켓팅전용이니시스_티켓씨즐오,경기  성남시  분당구  대왕판교로
성남시분당구,55197974,(주)퍼펙트에듀케이션,경기  성남시  분당구  야탑동
성남시분당구,55198733,(주)씨에스푸드,경기  성남시  분당구  이매동
성남시분당구,55215180,스카이에듀영어교습소,경기 성남시 분당구 금곡동
성남시분당구,55322804,한국제이에스텔레콤(주),경기  성남시  분당구  이매동
성남시분당구,55323448,헤어브러쉬,경기  성남시  분당구  수내동
성남시분당구,55394415,핀꽃,경기  성남시  분당구  구미동
성남시분당구,55445274,러브&코코,경기  성남시  분당구  수내동
성남시분당구,55466130,분당  토마토,경기  성남시  분당구  수내동
성남시분당구,55696892,조선일보  이매지국,경기  성남시  분당구  야탑동
성남시분당구,55751192,투게더몰,경기  성남시  분당구  서현동
성남시분당구,55751358,투게더몰,경기  성남시  분당구  서현동
성남시분당구,55751549,투게더몰,경기  성남시  분당구  서현동
성남시분당구,55751770,투게더몰,경기  성남시  분당구  서현동
성남시분당구,55792881,미인도  헤어뷰티,경기  성남시  분당구  야탑동
성남시분당구,55836886,참치랜드,경기  성남시  분당구  수내동
성남시분당구,55883029,밝은칼라,경기  성남시  분당구  야탑동
성남시분당구,55943245,야탑골스크린골프,경기  성남시  분당구  야탑동
